瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 浅加(m/s),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2)
236,何咯,2019-12-21,-1.3,-5.9,5.5,,,,2.5,1.7,230,-4.2,52,82.1,1.2,
236,何咯,2019-12-22,2.4,-3,10.3,,,,5,3,20,-1.2,48,79.5,4.9,
236,何咯,2019-12-23,3.2,-1.6,8.6,,,,6.3,3.3,290,.2,54,82.5,1.6,
236,何咯,2019-12-24,.9,-3.3,8.7,,,,5,2.6,20,-3.8,30,75.8,6.9,
236,何咯,2019-12-25,2.2,-4.5,8.9,,,,5.2,2.1,340,-4,32,67.9,1,
236,何咯,2019-12-26,3.5,2.4,4.8,,,,7.7,3.7,320,-1.2,53,71.8,0,
236,何咯,2019-12-27,.1,-4.5,5.9,,,,6.4,3.5,320,-6.4,32,64.9,8.5,
236,何咯,2019-12-28,-.9,-6.7,7.7,,,,3.2,2,230,-5.6,34,74.1,8.4,
236,何咯,2019-12-29,1.7,-4,5.9,,,,6.5,3.9,20,-.9,52,83.9,0,
236,何咯,2019-12-30,4.4,-.4,10,,,,10.2,4.5,320,1.3,46,81.5,.5,
236,何咯,2019-12-31,-4.2,-8.2,-.4,,,,9.7,4.9,320,-11.6,32,57.5,8.5,
236,何咯,2020-01-01,-2.2,-8.6,4.1,,,,3.7,2,160,-6.1,56,75.3,1.6,
236,何咯,2020-01-02,-.5,-4.7,6,,,,3.5,1.9,290,-2.7,59,86.4,.5,
236,何咯,2020-01-03,.8,-3.7,8,,,,4,2.2,340,-2.4,49,81.6,6.8,
236,何咯,2020-01-04,-.7,-5.4,7.5,,,,3.2,2.1,140,-2.8,59,86.8,4.8,
236,何咯,2020-01-05,.2,-6.7,8.5,,,,3.8,2,20,-5.3,31,71.3,7.4,
236,何咯,2020-01-06,2.8,-1.3,5.1,,,,8.1,4.7,20,1.4,72,91.3,0,
236,何咯,2020-01-07,8.2,5.1,14.2,,,,11.6,7.1,50,7.8,91,97.4,0,
236,何咯,2020-01-08,4.5,3.1,10.1,,,,13,7,290,2.2,70,85.6,0,
236,何咯,2020-01-09,1.4,-3.1,5.6,,,,7,2.9,320,-3.3,49,71.9,7.3,
236,何咯,2020-01-10,-.3,-4.7,7.1,,,,4.4,2.7,20,-4.2,37,78,7.5,
236,何咯,2020-01-11,1.4,-3.8,7.8,,,,5.9,3.1,320,-3.4,45,72.6,7.3,
236,何咯,2020-01-12,1.5,-1.9,5.7,,,,7.2,4.1,290,-3.6,46,70.1,3.6,
236,何咯,2020-01-13,.7,-3.9,3.9,,,,7.2,4.9,290,-5.2,41,65.6,5.3,
236,何咯,2020-01-14,-.4,-3.6,4.8,,,,4.7,2.6,20,-5.7,42,68.5,4.2,
236,何咯,2020-01-15,-.9,-4.9,4.5,,,,5.8,2.9,340,-5.8,44,71.8,8.4,
236,何咯,2020-01-16,-.7,-5.3,5.6,,,,4.4,2.6,50,-8.4,25,60.9,7.9,
236,何咯,2020-01-17,-.2,-4.2,6.4,,,,6.2,2.8,50,-8.1,25,58.8,5.8,
236,何咯,2020-01-18,-.7,-6.7,7.9,,,,5.2,2.5,230,-6.1,25,72,8.7,
236,何咯,2020-01-19,1.9,-4.3,8.8,,,,11,6.1,270,-2.5,46,74.6,4.9,
236,何咯,2020-01-20,2.5,-2.7,8,,,,9.6,5.9,320,-4,33,65.5,6,
236,何咯,2020-01-21,-.7,-7,7,,,,4.7,2.3,20,-9.1,18,57.8,8.9,
236,何咯,2020-01-22,2.4,-1.9,4.3,,,,7.9,4.2,50,-4.1,50,62.3,0,
236,何咯,2020-01-23,6.3,1.1,13.2,,,,7,3.2,340,-2.4,27,56.6,7.1,
236,何咯,2020-01-24,3.6,-2.1,11.3,,,,4.7,2.4,320,-2.7,31,67.6,8.6,
236,何咯,2020-01-25,3.6,-1.9,9.9,,,,2.1,1.2,290,.3,57,80.9,.5,
236,何咯,2020-01-26,6.6,-.2,11.8,,,,7.8,4.1,20,.7,47,68.6,4.1,
236,何咯,2020-01-27,6,3.8,8.8,,,,7.8,3.2,70,1.7,52,75.4,0,
236,何咯,2020-01-28,6.6,2.8,11.3,,,,4.8,2.6,340,2.3,55,75.8,.8,
236,何咯,2020-01-29,6.7,2.5,10.4,,,,4.7,2.3,20,-.2,44,62.1,0,
236,何咯,2020-01-30,4.1,-.6,11.7,,,,11.6,3.2,250,.3,33,78.9,3.7,
236,何咯,2020-01-31,1.8,-3,8.3,,,,5.7,3.5,270,-1.6,48,80.5,6.6,
236,何咯,2020-02-01,.1,-5.4,8.3,,,,3.9,2.1,160,-2.3,55,84.6,2.1,
236,何咯,2020-02-02,.1,-5.6,7.8,,,,4.8,2.6,140,-3.5,38,79.8,5.1,
236,何咯,2020-02-03,1.2,-4.2,6.5,,,,7.5,4.6,320,-5.5,33,63.5,8.2,
236,何咯,2020-02-04,-.5,-8,6.4,,,,6.5,2.7,160,-5.9,33,69.6,9.2,
236,何咯,2020-02-05,-3.8,-8.9,1,,,,8.1,4,320,-12.8,31,51.3,9.3,
236,何咯,2020-02-06,-5,-10.7,1,,,,3.7,2,20,-15.6,18,48,7.4,
236,何咯,2020-02-07,-1.6,-9.1,5.4,,,,6.8,3.2,320,-7.5,40,66.3,6.7,
236,何咯,2020-02-08,1.2,-4.4,6.8,,,,9,4.5,320,-6.6,28,59.8,7.1,
236,何咯,2020-02-09,-1.3,-7.9,6.6,,,,5.7,3.2,270,-6.5,35,71.3,9.3,
236,何咯,2020-02-10,2.8,-4.1,12.4,,,,4.6,2.3,200,-2.8,25,71.3,9,
236,何咯,2020-02-11,5.1,-4.7,14.7,,,,5.4,2.9,290,-3.4,22,59.8,8.2,
236,何咯,2020-02-12,6.7,4.3,9,,,,7.2,4.1,20,6,60,95.6,0,
236,何咯,2020-02-13,6.7,2,9.4,,,,4.2,2.7,230,5.3,80,91.6,0,
236,何咯,2020-02-14,6.5,-.2,15.6,,,,4.9,2.6,20,3.5,44,84,5.7,
236,何咯,2020-02-15,8.3,.5,16.1,,,,5,2.6,290,5,47,82.1,3,
236,何咯,2020-02-16,.6,-2.1,6.7,,,,10.2,5.9,290,-1.5,61,86,.6,
236,何咯,2020-02-17,-2.7,-4.1,-.4,,,,11.2,5.5,290,-6.1,52,77.4,3.4,
236,何咯,2020-02-18,-1.5,-7.3,5.3,,,,6.6,3,270,-7.6,32,66.4,9.7,
236,何咯,2020-02-19,1.9,-5.4,10,,,,4.5,2.6,270,-2.6,43,75.6,8.7,
236,何咯,2020-02-20,4.3,-2.7,13,,,,6,2.3,320,.5,43,79.9,8.9,
236,何咯,2020-02-21,6.2,-1.8,14.4,,,,6.9,3.5,230,2.8,44,82.3,3.8,
236,何咯,2020-02-22,6,1.6,10.6,,,,12.8,6.8,290,-1.6,26,61.5,8.3,
236,何咯,2020-02-23,1.9,-4.1,9.5,,,,5.5,3.4,200,-4.4,32,66.9,9.9,
236,何咯,2020-02-24,5.4,-4.5,14.9,,,,4.5,2.6,140,-.7,30,69.4,8.4,
236,何咯,2020-02-25,6.7,5.9,7.7,,,,8.4,4.4,20,5.8,86,94.8,0,
236,何咯,2020-02-26,7.3,1.5,14.5,,,,7.1,3.6,320,3.1,50,77,8.2,
236,何咯,2020-02-27,4.7,-1.2,12.3,,,,5,2.5,250,.8,37,79.9,8.2,
236,何咯,2020-02-28,4.7,2.2,6.8,,,,3.1,2,140,3.8,84,94.8,0,
236,何咯,2020-02-29,7.6,3.3,13.4,,,,5.6,3.4,50,4,51,80.3,4.9,
236,何咯,2020-03-01,4.5,1.5,8.9,,,,6,3.5,250,2.9,66,90.1,.3,
236,何咯,2020-03-02,5.3,2,10.4,,,,7.3,3.8,320,-3.3,28,55.4,10.2,
236,何咯,2020-03-03,6.1,-1.2,14.3,,,,6.8,3.9,200,.3,45,68,5.7,
236,何咯,2020-03-04,3.5,.6,8.4,,,,11.9,7.1,290,-3.3,30,63.4,7.4,
236,何咯,2020-03-05,2.1,-3.3,9.3,,,,6.9,3.2,230,-5.4,28,60.8,10,
236,何咯,2020-03-06,3.3,-5.8,11.7,,,,4.1,2.3,230,-5.9,13,59.1,10.4,
236,何咯,2020-03-07,5.3,.6,12.1,,,,4.9,2.2,290,-.5,43,68.5,.4,
236,何咯,2020-03-08,7,-2.1,18.1,,,,5.9,2.6,270,.8,27,71,10.3,
236,何咯,2020-03-09,8.5,.3,15.8,,,,5.1,3.2,20,3.2,37,73.5,3.9,
236,何咯,2020-03-10,6.4,1.4,8.2,,,,7.8,3.8,290,3.7,63,83.5,0,
236,何咯,2020-03-11,4,-1.2,10.2,,,,8.6,4.5,290,-5.4,26,53.9,10.5,
236,何咯,2020-03-12,4.7,-3.8,14.8,,,,8,4.4,230,-3.5,19,64,10.4,
236,何咯,2020-03-13,5.7,.6,12.7,,,,7.3,3.8,340,-4.7,16,54.1,6.9,
236,何咯,2020-03-14,4.6,-3.9,10.9,,,,8.5,4.7,270,-3.8,26,57.4,10.5,
236,何咯,2020-03-15,4.5,-1.6,12.4,,,,13.5,7.9,290,-3.8,23,59.1,8,
236,何咯,2020-03-16,3.8,-3.2,10.5,,,,7.3,4,250,-4.6,21,57.8,10.6,
236,何咯,2020-03-17,6.5,-.2,13.4,,,,8.6,4.4,230,2.8,61,78,5.2,
236,何咯,2020-03-18,9.5,2.8,18.9,,,,5.7,3.3,200,1.5,19,65.6,8.9,
236,何咯,2020-03-19,9.1,5.6,13.9,,,,15.2,9,290,.7,30,58,6.5,
236,何咯,2020-03-20,7.4,-.5,15.2,,,,10.8,4.8,230,-2.5,20,55.1,10.7,
236,何咯,2020-03-21,11.5,1.1,20.9,,,,6.8,3.7,230,5.9,47,69.9,9.1,
236,何咯,2020-03-22,12,3.8,19.7,,,,9.6,4.3,320,.3,14,52.4,10.8,
236,何咯,2020-03-23,8.1,.2,16.8,,,,8.9,5.2,230,.4,23,62.3,10.9,
236,何咯,2020-03-24,9,2.8,18.9,,,,5.8,3.1,270,2.5,25,70.4,7.8,
236,何咯,2020-03-25,11.6,.7,21.3,,,,4.6,2.5,200,2.2,23,59.1,10.3,
236,何咯,2020-03-26,12.7,7.2,17.7,,,,4.6,2.6,50,9.7,55,83.8,0,
236,何咯,2020-03-27,11.1,4.3,15.5,,,,7.9,4.9,320,6.9,48,77,3.7,
236,何咯,2020-03-28,6.9,1.6,12.5,,,,6.8,3.3,340,-5.9,22,43,4.4,
236,何咯,2020-03-29,7,-1.9,16.1,,,,7.6,3.9,180,-2,23,57.4,8.9,
236,何咯,2020-03-30,9.8,3.1,18,,,,6.3,3.3,250,1.3,23,58.6,11.2,
236,何咯,2020-03-31,10.7,.4,20.4,,,,5.5,3.5,250,.6,13,56,10,
236,何咯,2020-04-01,9.9,3.1,19.5,,,,9.4,5.4,290,-.5,21,52.3,7.5,
236,何咯,2020-04-02,8,-.4,17.2,,,,8.3,4,290,-.7,26,58.5,11.1,
236,何咯,2020-04-03,8.4,-.3,18.5,,,,7.8,4.6,270,-1.6,21,56.3,11.2,
236,何咯,2020-04-04,8.8,2.4,16.5,,,,10.9,5.4,320,-2.6,18,51.3,9.2,
236,何咯,2020-04-05,6.1,-2.1,14.9,,,,10.3,6.7,290,-4.9,18,51.1,11.5,
236,何咯,2020-04-06,7.6,-2.1,17.4,,,,10.9,4.6,250,-2.3,23,56.6,10.2,
236,何咯,2020-04-07,9.4,1.3,17.8,,,,8.5,4.5,230,3.5,41,69,10.5,
236,何咯,2020-04-08,8.2,.9,16.5,,,,9.8,5.2,320,-3.8,12,54.1,10.7,
236,何咯,2020-04-09,8.1,-.4,16.4,,,,8.1,4.3,290,-1.3,23,56.1,10.3,
236,何咯,2020-04-10,9,2.3,16.3,,,,8.3,4.2,230,.3,26,59.3,10.7,
236,何咯,2020-04-11,6.8,1.5,14.1,,,,6.7,4.1,230,1.1,32,71.6,2.5,
236,何咯,2020-04-12,7.7,-.6,16.9,,.8,1.2,9.3,4.9,50,2.7,32,75.4,6.7,
236,何咯,2020-04-13,9.9,2.3,18.1,,,,8.3,3.5,340,-1.9,20,49.4,9.7,
236,何咯,2020-04-14,10.6,1.3,20.6,,,,8.9,5.1,160,-.7,11,54.3,11.6,
236,何咯,2020-04-15,10.3,.9,21,,,,7.7,4.4,230,-.4,19,54.5,8.1,
236,何咯,2020-04-16,13.4,2.2,24.2,,,,6.3,3.3,200,3,16,55.9,11.4,
236,何咯,2020-04-17,13.6,9.9,20.2,,.7,3.1,8.9,5,110,9.2,49,76.8,4.5,
236,何咯,2020-04-18,12.4,8.3,19.5,,.3,.6,7.4,4.6,270,8.1,45,77.8,5.1,
236,何咯,2020-04-19,10.7,7.9,14.9,,.6,2.5,5.9,2.9,20,8.7,60,88.6,0,
236,何咯,2020-04-20,10.1,5.7,15.4,,.3,.3,8.7,5,230,6.7,61,81.1,4.3,
236,何咯,2020-04-21,8,2.8,13.2,,,,12.9,7.7,290,-2.1,24,53.9,11.6,
236,何咯,2020-04-22,7.5,2.5,11.5,,,,12.6,7.6,290,-4,25,45.5,7.5,
236,何咯,2020-04-23,7.8,1,14.7,,,,10.9,6,270,-2.6,25,52.8,11.4,
236,何咯,2020-04-24,8.8,-.4,15.4,,,,12.5,6.4,230,-.5,22,57.4,12.2,
236,何咯,2020-04-25,12.4,4.7,21,,,,15.4,8.5,230,4.8,32,62.6,10.9,
236,何咯,2020-04-26,11.5,3.2,19.6,,,,8.6,4.6,340,-1.1,15,51.1,11.8,
236,何咯,2020-04-27,10.8,2.2,19.1,,,,9.7,5.3,290,0,20,52.6,10.8,
236,何咯,2020-04-28,11.6,2.4,20.3,,,,9.9,4.9,230,4.7,20,68.4,12.2,
236,何咯,2020-04-29,13.1,4.7,22.5,,,,8.1,3.7,230,2.8,22,57.5,10.6,
236,何咯,2020-04-30,15.5,3.5,26,,,,9.6,5,290,9.3,41,69.6,12.2,
236,何咯,2020-05-01,20.4,13.3,27,,,,8.2,4.1,250,16,51,77.9,8.4,
236,何咯,2020-05-02,21.3,18.6,26,,0,0,7.1,3.8,230,15.4,38,71.3,2.7,
236,何咯,2020-05-03,18.3,16.4,21.8,,.9,3.1,4.6,2.7,50,16.6,76,90.3,0,
236,何咯,2020-05-04,18.3,9.6,26.6,,,,8.9,5.6,320,13.8,48,77.6,7.6,
236,何咯,2020-05-05,13.5,8.7,19,,.3,.4,6.2,3.8,20,11.9,62,90.8,.7,
236,何咯,2020-05-06,19.2,10.8,28.7,,,,7.6,3.5,50,9.8,17,61.5,10.7,
236,何咯,2020-05-07,19.6,11,27,,,,8.7,4.6,70,4,18,39.4,11.9,
236,何咯,2020-05-08,18.2,8.8,25,,1.5,5.9,8,4.1,200,7.8,23,54.4,7.3,
236,何咯,2020-05-09,15.5,13,19.3,,1.2,5.4,8.3,4.9,90,14.7,89,95.3,0,
236,何咯,2020-05-10,14.4,12.1,18.7,,.3,1.1,7.1,3.4,230,12.9,76,91.8,2.7,
236,何咯,2020-05-11,17.6,13.5,23.8,,.1,.1,7.1,3.9,230,11.3,37,68.8,7.5,
236,何咯,2020-05-12,15.5,9.8,20.5,,.2,.2,10.9,6,230,9.8,41,70.5,12.2,
236,何咯,2020-05-13,14.5,6.4,22.3,,,,8.7,4.8,230,4.8,23,60,12.4,
236,何咯,2020-05-14,18.5,9.1,27.4,,,,4.5,2.1,320,8,22,55.8,6,
236,何咯,2020-05-15,16.6,14.5,19.1,,1.6,6.2,6.3,3,90,15.5,54,93.8,0,
236,何咯,2020-05-16,16.6,15.4,18.8,,,,4,2.5,230,14.9,76,90.3,0,
236,何咯,2020-05-17,19.5,14.5,26.9,,,,4.8,2.4,200,14.7,45,76.1,6.6,
236,何咯,2020-05-18,18.8,13.2,28.6,,4.5,10.3,10.4,5.3,140,15.4,51,83.1,4.1,
236,何咯,2020-05-19,13.4,10.9,17.9,,3.2,6.5,7.9,4.1,160,11.2,67,87.3,2.2,
236,何咯,2020-05-20,14.7,8.8,22.1,,,,5.6,3.1,20,9.3,43,73.8,6.7,
236,何咯,2020-05-21,16.9,9,23.2,,,,4.7,2.3,290,11.1,47,72.1,10.3,
236,何咯,2020-05-22,19,13.7,25.3,,,,6.3,3.1,160,14.3,49,76.3,6.8,
236,何咯,2020-05-23,19.4,13.2,25.6,,,,6.3,3.7,230,14.4,44,75.9,10.6,
236,何咯,2020-05-24,18.5,13.9,24,,1,1.7,6.1,4.1,230,15.4,56,83.4,6.3,
236,何咯,2020-05-25,17.1,13.5,22.8,,,,3.9,2.1,180,14.1,61,84.1,2.4,
236,何咯,2020-05-26,19.1,15.3,25.3,,0,0,6.7,4.4,250,13.6,43,73.4,7.6,
236,何咯,2020-05-27,18.2,12.5,25.2,,,,7.3,4,340,11.6,30,68.3,11.2,
236,何咯,2020-05-28,17.8,11.7,24.3,,,,7.2,4,200,13.3,44,77.9,9.9,
236,何咯,2020-05-29,20.5,13.9,27.7,,,,5.9,2.6,20,13.6,36,68.9,9.9,
236,何咯,2020-05-30,20.9,14.6,28.6,,.8,1.3,4.5,2.3,50,15.5,39,75,7.9,
236,何咯,2020-05-31,20.3,14.9,26.4,,.2,.3,6.3,3.6,230,15.1,44,74.8,1.8,
236,何咯,2020-06-01,20.1,13.3,26.5,,.3,1,9,4.6,270,12.1,23,65.9,11.2,
236,何咯,2020-06-02,18.8,13.6,22.3,,.4,.8,5.8,3.9,230,14,48,75.5,.7,
236,何咯,2020-06-03,21.8,18.7,27.8,,.4,.5,6.4,4.2,140,18.7,50,84.1,6.8,
236,何咯,2020-06-04,23.1,20.4,28.9,,,,6.9,3.8,230,19.5,56,81.4,7.8,
236,何咯,2020-06-05,23,19.2,29.6,,.1,.1,4.5,3,230,19.3,44,81.5,5.9,
236,何咯,2020-06-06,22.8,17.7,31,,,,7.1,4.2,200,17.9,48,76.3,10,
236,何咯,2020-06-07,22.6,18.1,29.9,,,,6.8,3.7,230,17.2,50,73.4,9.3,
236,何咯,2020-06-08,24.1,16.3,32.1,,,,4.6,2.3,230,17.1,37,68.6,12.4,
236,何咯,2020-06-09,25.7,17.5,34.1,,,,6.7,3.3,180,16.5,31,61.4,12.1,
236,何咯,2020-06-10,24.7,19.2,33.1,,7.5,31.5,6.8,3.4,20,19.1,43,74.8,6.7,
236,何咯,2020-06-11,25.1,20.9,31,,4.7,7,6.2,2.7,20,20.9,55,79.4,6.8,
236,何咯,2020-06-12,23.3,20.8,24.8,,.3,1.1,3.3,2.1,160,21.4,76,89.5,0,
236,何咯,2020-06-13,24.2,20.9,29.6,,.6,2.8,5.8,3.2,20,21.7,63,87.3,3.3,
236,何咯,2020-06-14,23.6,20,28.8,,.1,.3,8.2,4.9,230,19.5,38,80.4,5.4,
236,何咯,2020-06-15,22,16.3,29.3,,,,7.2,3.8,250,16.6,38,75.1,9.1,
236,何咯,2020-06-16,23,18.5,28.6,,,,5,2.8,230,18.4,50,77.1,8.1,
236,何咯,2020-06-17,21.6,18.2,25.7,,,,4.3,2.8,230,17.7,54,80.6,1,
236,何咯,2020-06-18,20.5,18.7,22.6,,.2,.6,5.8,3,70,17.7,68,84.8,.1,
236,何咯,2020-06-19,22.5,18.1,28.4,,.3,.3,6.9,4.5,20,17.8,53,76.5,5.4,
236,何咯,2020-06-20,22.5,17.9,28.3,,,,6,3.5,230,18.5,59,79.9,7.3,
236,何咯,2020-06-21,25,18.1,31.9,,,,6,2.7,20,18.6,45,70.8,12.4,
236,何咯,2020-06-22,25.3,18.4,33.9,,,,5.5,2.9,160,19,39,71,12.6,
236,何咯,2020-06-23,25,19.8,30.1,,,,4.2,2.6,270,20.3,54,77,5.6,
236,何咯,2020-06-24,22.8,21,25.8,,.8,1.8,8.2,4.4,140,19.3,52,82.1,0,
236,何咯,2020-06-25,21.4,20.1,22.9,,.9,2.2,7,3.5,200,19.4,79,88.9,0,
236,何咯,2020-06-26,22.7,19.5,27.3,,,,9.7,3.6,230,18.9,56,80.4,6,
236,何咯,2020-06-27,23.6,18.6,29.9,,,,3.9,2.1,270,19.5,50,80,4.9,
236,何咯,2020-06-28,23.6,18.1,30.2,,,,5.6,2.6,140,19.2,51,78.3,5.8,
236,何咯,2020-06-29,21.4,19.3,27.3,,3.7,11.9,9.9,4.7,70,19.7,64,90.9,.7,
236,何咯,2020-06-30,20.2,19,21.7,,4.3,18.2,7.2,3.2,270,18.9,83,92.6,0,
236,何咯,2020-07-01,21,17.1,26.1,,,,5.2,2.9,230,17.3,54,81,.6,
236,何咯,2020-07-02,22.8,17,28.7,,.2,.2,3.9,2.2,250,18.9,53,80.5,7.6,
236,何咯,2020-07-03,21.9,19.4,24.8,,.3,.5,5.7,2.6,20,18.8,57,84,0,
236,何咯,2020-07-04,21.2,18.6,25.1,,,,4.5,2.4,160,17.8,61,81.9,3.5,
236,何咯,2020-07-05,22.8,19.1,27.5,,,,3.9,2.3,230,19.2,55,82.3,3,
236,何咯,2020-07-06,23.8,19.4,29.3,,,,6.1,3.6,230,20.2,58,82.3,3.8,
236,何咯,2020-07-07,24.1,20.9,28.7,,,,4.8,2.8,230,20.4,61,80.8,3.1,
236,何咯,2020-07-08,23.4,18.3,29.8,,,,6.7,3.6,230,19.9,53,82.3,7.4,
236,何咯,2020-07-09,25.4,18.7,31.8,,0,0,5.3,2.9,90,20.4,49,76.3,7.7,
236,何咯,2020-07-10,25.4,22.1,30.2,,1,3.5,7.7,4.2,20,21.9,60,82.4,4.2,
236,何咯,2020-07-11,25.3,22.3,29.5,,,,4.3,2,160,21.5,58,80.9,4.7,
236,何咯,2020-07-12,22.1,19.6,24.2,,2.7,11.7,8,3.3,70,20.6,79,92,0,
236,何咯,2020-07-13,19.1,18.1,19.9,,3.9,18.5,8.2,3.9,70,18.5,94,96.6,0,
236,何咯,2020-07-14,19.8,18.9,21,,.7,2.5,7.6,4,70,19.1,90,96.1,0,
236,何咯,2020-07-15,21,18.7,23.9,,.5,1.8,4.8,2.2,20,19.3,75,90.6,0,
236,何咯,2020-07-16,22.9,18.2,28.3,,,,4.3,2.3,70,19.5,58,82.9,5.7,
236,何咯,2020-07-17,23.7,18.7,30.7,,,,5.3,3.3,180,20.1,54,82.4,7.7,
236,何咯,2020-07-18,24,19.4,28.9,,,,3.8,2,90,19.7,58,78.3,3.3,
236,何咯,2020-07-19,25.8,20.5,29.1,,5.1,20.4,8.4,4.4,160,22.2,71,82,.3,
236,何咯,2020-07-20,23.9,22,27.9,,5.1,11.3,11.1,5.3,230,21.9,76,89.4,.2,
236,何咯,2020-07-21,25.1,21.6,29.7,,,,3.6,2.1,70,20.7,52,78.3,7.7,
236,何咯,2020-07-22,22.8,21.6,25.1,,5.7,16.4,5.6,3.2,230,21.5,78,92.9,0,
236,何咯,2020-07-23,21.7,20.7,23.1,,7.2,21.3,10.5,5.2,90,20.8,86,95,0,
236,何咯,2020-07-24,21.4,20,24.4,,2.8,5.6,8,4.8,50,20.3,80,94,.2,
236,何咯,2020-07-25,23.5,20.7,27.2,,1.2,3.4,7,3.6,320,21,69,86.9,.8,
236,何咯,2020-07-26,23.2,21.2,26.4,,.1,.2,3.8,2,270,21.7,76,92.1,1,
236,何咯,2020-07-27,23.4,20.8,27.2,,2.7,4.8,4.7,2.5,90,21.3,69,88.9,0,
236,何咯,2020-07-28,24.3,21.8,26.8,,.3,.3,4.4,2.4,20,22.9,82,92.3,0,
236,何咯,2020-07-29,24.9,23.6,26.4,,7.2,16.4,4.9,2.7,160,24.1,86,95.4,0,
236,何咯,2020-07-30,25,23.6,28,,7,18.2,5,2.6,180,24,81,94.9,.3,
236,何咯,2020-07-31,26.2,23.4,30.5,,3.5,3.7,4.7,2.4,230,24.1,70,89.6,2.1,
236,何咯,2020-08-01,25.7,23.2,29.3,,5.1,11.3,8,4.1,200,23.9,70,90.9,.8,
236,何咯,2020-08-02,27.5,25.1,29.8,,.9,2,7.5,4.2,200,24.2,73,82.6,.5,
236,何咯,2020-08-03,27.3,24,29.7,,.6,.6,11.2,6,180,23.8,68,81.5,.2,
236,何咯,2020-08-04,27.5,25.4,32.4,,3.3,3.3,10.2,4.5,180,24.7,65,85.8,2.1,
236,何咯,2020-08-05,26.8,24.7,28.9,,2.2,2.6,6.9,4.2,140,24.8,79,89.4,1.4,
236,何咯,2020-08-06,24.6,22.1,27,,7.2,22,21.3,7.9,230,23.7,85,94.6,0,
236,何咯,2020-08-07,23,22.1,23.8,,3.2,7.3,5.1,2.3,70,22.4,88,97.1,0,
236,何咯,2020-08-08,23.9,22.7,25.3,,2.7,8.3,6,3.5,140,23.6,94,98.6,.1,
236,何咯,2020-08-09,26.2,24.4,29.3,,7.8,16.8,9.7,5,160,24.2,72,89.3,.2,
236,何咯,2020-08-10,26.5,23.7,30.6,,8.7,13.7,7.8,4.6,160,24.7,69,90.5,1.9,
236,何咯,2020-08-11,25.1,24.1,26.9,,12.3,24.6,10.4,3.9,230,24,77,94,0,
236,何咯,2020-08-12,26.6,24.6,31.3,,11.2,20,5.6,3,270,25.3,73,93.1,.7,
236,何咯,2020-08-13,28.2,24.9,32.2,,,,6.2,3.7,140,25.1,70,84,3.6,
236,何咯,2020-08-14,27.8,25.7,31.5,,0,0,7.4,4.5,230,25,72,85.1,3.2,
236,何咯,2020-08-15,27.6,24.8,31.3,,,,6.4,4,230,24.6,69,84.6,5.2,
236,何咯,2020-08-16,27.3,22.8,32.4,,,,7.3,4.3,230,24,62,83.5,7.6,
236,何咯,2020-08-17,27.3,23.9,33,,,,4,2.4,140,24.1,58,84.9,7.4,
236,何咯,2020-08-18,26.8,22.7,33.2,,,,4.4,2.2,160,23.4,54,83.8,8.5,
236,何咯,2020-08-19,26.3,21.9,33.1,,,,5.4,3.2,270,23,59,84.3,8.8,
236,何咯,2020-08-20,27,22.7,33.3,,,,3.8,2.2,230,23.4,55,82.9,9.7,
236,何咯,2020-08-21,26.9,22.6,32.6,,,,4.7,2.4,360,23.6,60,83.9,7.8,
236,何咯,2020-08-22,26.4,23.4,30.3,,0,0,8.9,5.5,50,23.5,63,84.9,3,
236,何咯,2020-08-23,26.2,22.3,32.1,,,,7.7,2.1,230,22.4,52,81.6,6.5,
236,何咯,2020-08-24,27.2,21.9,32.9,,,,4.9,2.9,270,23.2,57,80.6,9.6,
236,何咯,2020-08-25,28.5,23,34.8,,,,5.8,3.3,180,23.6,48,77.6,9.9,
236,何咯,2020-08-26,28.5,24.8,33.2,,.7,2,9.3,4.4,90,23.5,57,75.9,5.3,
236,何咯,2020-08-27,28.4,25.3,31.7,,2.3,3.5,13.5,8.4,140,24.6,67,81,4.2,
236,何咯,2020-08-28,27.8,24.5,33.1,,7.8,28.1,5.5,3.4,250,24.8,61,85.3,5.5,
236,何咯,2020-08-29,26,24,30.6,,6,20.5,6.4,3.2,160,24.8,72,93.6,.8,
236,何咯,2020-08-30,27.7,24.7,32.4,,.1,.1,6.2,3.1,250,24.8,66,85.4,6.3,
236,何咯,2020-08-31,27.5,24.9,32.6,,,,5,2.3,50,23.8,63,81.3,3.9,
236,何咯,2020-09-01,25.7,21.7,31.4,,8.3,33.5,4.8,2.4,20,22.9,61,86.1,4.8,
236,何咯,2020-09-02,24.3,23.2,26.4,,1.6,6.6,8.2,3.7,340,23.2,84,94.1,0,
236,何咯,2020-09-03,23.4,21.1,26.8,,1.5,5.6,15.7,7.5,270,20.2,63,82.9,5.3,
236,何咯,2020-09-04,23.3,19.3,28.6,,,,5.7,3.1,270,19,45,78.9,8.2,
