瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 浅加(m/s),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2)
236,何咯,1989-06-25,23.3,19.2,28.5,,,,,5.5,200,19.5,57,80.3,11.4,
236,何咯,1989-06-26,22.1,19.2,26,,,,,2,180,19.4,68,85.3,3.8,
236,何咯,1989-06-27,21.2,20.1,25.5,6.37,1,3,,3.5,140,19.9,88,92.3,4.1,
236,何咯,1989-06-28,22.3,17.3,27.3,,,,,3.5,230,20.2,72,88.5,11.4,
236,何咯,1989-06-29,23,18.9,31.2,.32,0,0,,5.5,230,20.2,62,85.3,9.2,
236,何咯,1989-06-30,23.2,18.2,30.9,,,,,4.5,180,20,54,83.5,11,
236,何咯,1989-07-01,23.9,20.1,29.5,1.95,3,5.5,,5,50,21.1,65,84.5,9.8,
236,何咯,1989-07-02,22.2,18.4,27.2,,,,,4,360,18.8,61,81.8,12,
236,何咯,1989-07-03,22.5,16.2,27.9,,,,,3.5,360,17.6,56,74.5,10.2,
236,何咯,1989-07-04,20.9,16.4,27.2,,,,,4,270,17.6,61,82.8,11.2,
236,何咯,1989-07-05,23.2,15.4,31.9,,,,,4,320,17.8,40,75,13.3,
236,何咯,1989-07-06,24.5,18.1,32.1,,,,,4,360,19.4,43,76.5,11.7,
236,何咯,1989-07-07,24.1,17.9,32.7,1.17,0,0,,3,230,20.1,47,80,9.8,
236,何咯,1989-07-08,22.2,18.9,25.6,10.32,4,11,,4,360,20.8,85,92,4.1,
236,何咯,1989-07-09,22.8,20.2,26,2.67,0,0,,2.5,360,21.5,87,92.5,3.1,
236,何咯,1989-07-10,23.5,19.5,29.2,,,,,2.5,230,21.1,68,87,7.2,
236,何咯,1989-07-11,22.5,20.8,26.6,10.23,8,14,,6.5,200,21.5,90,93.5,3.1,
236,何咯,1989-07-12,23.3,20.2,27.3,8.47,1,2,,2.5,320,21.5,81,90,7.8,
236,何咯,1989-07-13,23.9,17.6,31.1,,,,,4,140,20.9,61,83.8,12.1,
236,何咯,1989-07-14,25.2,20.2,32.3,,,,,3,230,22.2,64,84.5,9.4,
236,何咯,1989-07-15,22.1,20.2,23.6,15.18,14.5,28,,4.5,90,20.8,89,92.8,1.1,
236,何咯,1989-07-16,23.5,20,28.7,4.17,6,18,,5.5,230,22.2,87,93,5.7,
236,何咯,1989-07-17,26.1,22.7,31,.18,0,0,,5.5,230,24.5,82,90.3,9,
236,何咯,1989-07-18,27.1,22.9,33.1,,,,,4.5,180,24.6,72,86.5,11.2,
236,何咯,1989-07-19,28.6,22.5,34.3,,,,,4.5,180,25.4,67,83.3,12.2,
236,何咯,1989-07-20,27.6,23.4,31.7,1.05,0,0,,5.5,90,24.3,65,82.8,9.9,
236,何咯,1989-07-21,27.4,22.8,35.1,1.2,2,5.5,,3.5,90,23.3,52,80,9.1,
236,何咯,1989-07-22,26.8,22,34.3,,,,,3,230,22.6,46,79.5,10.8,
236,何咯,1989-07-23,27.8,22.9,33.8,,,,,3,140,23.8,47,79.8,11.3,
236,何咯,1989-07-24,27.2,22.1,32.6,1.33,1,3,,4.5,140,23.5,64,80.8,9.2,
236,何咯,1989-07-25,25.5,23.7,29.1,10.8,7,28.5,,5,140,24.1,88,92,3.8,
236,何咯,1989-07-26,25.1,21.9,30.1,6.97,2.5,7,,5,110,23,74,88.5,8.6,
236,何咯,1989-07-27,19,17.2,22.4,19.17,5.5,11.5,,3,50,17.9,90,94.5,.5,
236,何咯,1989-07-28,23.3,18.8,29.4,5.78,.5,1,,4.5,360,21,74,87,5.5,
236,何咯,1989-07-29,24.9,22.6,29.5,5.93,7,11.5,,7,270,22.8,75,88.8,3.2,
236,何咯,1989-07-30,27.5,22.7,34.3,,,,,3.5,360,22.7,45,77.3,11.3,
236,何咯,1989-07-31,28.2,23.2,34.5,,,,,4.5,360,23.6,42,78,13,
236,何咯,1989-08-01,27.6,22.2,32,,,,,5,320,19.5,39,63.8,13,
236,何咯,1989-08-02,24.4,19.2,30.4,2.73,0,.2,,4.5,360,17.7,43,66.8,8.9,
236,何咯,1989-08-03,26.6,20.9,31.5,,,,,4.5,50,23,68,80.8,12,
236,何咯,1989-08-04,28.5,24.5,33.3,,,,,5,320,24.2,58,78.8,11.9,
236,何咯,1989-08-05,27.9,22.6,34.8,,,,,3.5,320,18.2,36,58.3,12.3,
236,何咯,1989-08-06,27.6,20.1,35.5,,,,,3,320,21.3,41,71.3,11.8,
236,何咯,1989-08-07,25.5,22.8,29.6,,,,,3,90,22.9,67,85.8,7.8,
236,何咯,1989-08-08,26.6,23.2,32.4,,,,,4.5,180,22.9,56,81.3,10.2,
236,何咯,1989-08-09,26.2,20.9,30.4,.63,2,2.4,,5,50,22.4,58,80.5,11.4,
236,何咯,1989-08-10,24.2,19.4,31.1,,,,,3.5,140,21,44,83.5,10.6,
236,何咯,1989-08-11,24.4,18.4,29.3,,,,,4,50,22,73,86.8,8,
236,何咯,1989-08-12,25.9,24.4,28.8,4.13,9,15,,3,140,24.3,83,90.5,3,
236,何咯,1989-08-13,27.4,23.9,34.3,6.67,2,2.1,,5,50,25.1,62,88.5,9,
236,何咯,1989-08-14,27.3,23,35.1,,,,,4.5,50,24.1,64,83.8,8.8,
236,何咯,1989-08-15,25.7,20.7,32.2,,,,,3,320,19.3,33,70.5,12.3,
236,何咯,1989-08-16,25,18.6,31.2,,,,,4.5,320,18.6,41,68.8,12.5,
236,何咯,1989-08-17,25,19.1,31,,,,,4,320,19.7,50,73.5,11.8,
236,何咯,1989-08-18,26.1,21.6,31.3,,,,,4.5,50,21.3,52,76,10.7,
236,何咯,1989-08-19,25.3,20.1,32,,,,,3,360,20.7,46,77.3,10.5,
236,何咯,1989-08-20,25.6,23.1,31.2,3.92,9.5,18.5,,7.5,50,23,70,85.8,9.2,
236,何咯,1989-08-21,23,21.9,24,15.63,16,35,,5.5,50,21.8,90,93,0,
236,何咯,1989-08-22,23.7,21.7,26.8,3.08,1.5,5,,2.5,20,22.2,85,91.8,2.2,
236,何咯,1989-08-23,25,22.7,30,2.42,0,.4,,2.5,140,22.7,70,86,7,
236,何咯,1989-08-24,25.8,21.1,31.4,,,,,3.5,320,21.1,48,77,10.3,
236,何咯,1989-08-25,24.1,18.5,31.1,,,,,5,320,18.9,46,75,11.3,
236,何咯,1989-08-26,25.5,20,32.1,,,,,3,320,19.9,45,73.5,12.1,
236,何咯,1989-08-27,25.2,20.1,31,,,,,5.5,320,20.8,56,78.5,11.3,
236,何咯,1989-08-28,23.4,17.9,31.1,,,,,4.5,180,19.5,46,81.3,11.4,
236,何咯,1989-08-29,20.9,18.9,23,12.87,7,14,,3,70,19.6,88,92.3,0,
236,何咯,1989-08-30,22.2,17.7,24.6,6.25,1,4,,14.5,230,20,75,87.8,5.2,
236,何咯,1989-08-31,22.5,17,29,,,,,6,180,19.3,57,83.8,11,
236,何咯,1989-09-01,21.9,18.3,27,2.07,0,.1,,3,50,20.4,77,91.3,5.4,
236,何咯,1989-09-02,20.9,15,27.6,,,,,9,230,16,34,79.3,9.5,
236,何咯,1989-09-03,18.8,13.8,26.6,,,,,5.5,230,15,44,81.8,10.2,
236,何咯,1989-09-04,19.7,14.3,28.6,,,,,3,140,16.4,35,83.3,7.3,
236,何咯,1989-09-05,22,17.7,30.4,2.62,6.5,13.5,,6.5,180,16.8,38,77.3,9.7,
236,何咯,1989-09-06,22.5,17.5,30.6,.22,0,0,,3,270,18.5,45,81.5,9.2,
236,何咯,1989-09-07,23,17.8,30,,,,,4,360,18.7,48,79.3,10.8,
236,何咯,1989-09-08,22.5,18.3,28.2,7.97,1.5,6.5,,3.5,360,19.6,62,84.3,8.6,
236,何咯,1989-09-09,19.6,18.1,21.2,13.58,3,7,,3.5,320,18.3,89,91.8,.9,
236,何咯,1989-09-10,23,18.1,30.4,,,,,4,50,19.1,47,80,10.9,
236,何咯,1989-09-11,21.4,19.4,24.2,.42,0,0,,3,110,19.1,80,87,3,
236,何咯,1989-09-12,21.6,19.6,25.2,,,,,3,320,19.3,72,87.3,4.3,
236,何咯,1989-09-13,22.6,18.5,27,,,,,5.5,340,18.1,55,76.5,9.3,
236,何咯,1989-09-14,18.9,18.2,22.4,23.08,11,23,,3.5,360,18.2,86,95,0,
236,何咯,1989-09-15,20.2,18.7,21.9,13.72,9.5,29.5,,3.5,360,19.2,90,93.8,.9,
236,何咯,1989-09-16,22.2,19.4,28,8.42,2.5,8.5,,4,360,19.6,62,85.5,6,
236,何咯,1989-09-17,21.6,19,26.8,4.37,1.5,5,,11.5,360,19.8,76,89.3,4.1,
236,何咯,1989-09-18,20.7,16.1,26.1,,,,,2,360,17.6,62,83.3,10.3,
236,何咯,1989-09-19,19,13,25.7,,,,,5,320,14.2,38,77.3,11,
236,何咯,1989-09-20,15.6,8.2,23.1,,,,,2.5,360,10.1,35,73,8.5,
236,何咯,1989-09-21,18.7,14.1,25.6,,,,,2.5,50,14.7,36,79.3,7.8,
236,何咯,1989-09-22,19.6,13.4,27.2,,,,,3,360,15,40,78,10.5,
236,何咯,1989-09-23,18.6,12,28.4,,,,,2,230,14.2,41,79.8,9.9,
236,何咯,1989-09-24,19.4,15.1,26.4,2.58,0,.1,,5.5,230,16.8,51,85.8,7.9,
236,何咯,1989-09-25,19.7,9.7,25.7,3.42,1,1,,3.5,20,13.5,34,70.8,8.8,
236,何咯,1989-09-26,16.9,7.6,27,,,,,3,320,11.9,34,77.8,9.1,
236,何咯,1989-09-27,18.8,14.8,24.9,8.75,1,2.5,,8,230,17.1,83,90.3,1.1,
236,何咯,1989-09-28,18.1,11.6,24.6,,,,,6.5,290,13.6,40,78.8,10.3,
236,何咯,1989-09-29,14.7,8.2,24.5,,,,,2.5,320,9.4,32,76.3,10.3,
236,何咯,1989-09-30,15,8.6,24.3,,,,,3.5,320,9.4,29,76.8,9.3,
236,何咯,1989-10-01,15.2,7.4,25.1,,,,,3.5,320,10.4,30,76.5,10.5,
236,何咯,1989-10-02,17.6,13,24.4,,,,,5,320,10.9,39,67,10.4,
236,何咯,1989-10-03,17.5,12.1,25.5,,,,,5,320,11.6,36,72.3,10.9,
236,何咯,1989-10-04,16.5,8.9,24.7,,,,,3.5,340,11,34,74.5,10.9,
236,何咯,1989-10-05,15.5,11,22.3,,,,,2,180,12.1,57,81.5,5.4,
236,何咯,1989-10-06,14.5,6.7,21.7,,,,,4.5,320,8.3,25,73.8,9.9,
236,何咯,1989-10-07,10,4.1,18,,,,,5,270,4.1,29,72.8,10.9,
236,何咯,1989-10-08,8.8,.8,19,,,,,4.5,270,2.7,27,72.8,10.9,
236,何咯,1989-10-09,9,.7,21,,,,,2.5,90,3.1,26,72.8,10.2,
236,何咯,1989-10-10,11.2,4.6,18.7,,,,,2,320,7.5,51,80.3,4.7,
236,何咯,1989-10-11,13.7,8.8,23.4,1.05,0,0,,3,320,11.7,51,88,7.7,
236,何咯,1989-10-12,14.5,8.2,21,2.18,.5,1,,5,230,11.2,44,82.8,8.1,
236,何咯,1989-10-13,12.6,6.8,23.3,,,,,3,320,7.2,28,76.8,8.7,
236,何咯,1989-10-14,13.7,8,25,,,,,2,180,8.3,30,77.3,7.9,
236,何咯,1989-10-15,14.3,9.3,20.8,,,,,2,90,11.5,59,85,3.2,
236,何咯,1989-10-16,12.5,7.1,14.6,5.37,1,2.5,,6.5,320,6.2,36,69.3,7.1,
236,何咯,1989-10-17,6.5,.5,13.3,,,,,6,320,-2.4,34,56.5,10.4,
236,何咯,1989-10-18,6.6,-1.9,17.9,,,,,3.5,230,.7,25,74.3,7.6,
236,何咯,1989-10-19,9.2,6.8,13.4,4.95,.5,2,,2.5,50,7.3,80,88,2.8,
236,何咯,1989-10-20,10.4,5.4,19.8,,,,,2.5,50,4.3,23,74.8,7.5,
236,何咯,1989-10-21,9.6,3.4,21,,,,,2.5,320,1.7,10,71.3,7.6,
236,何咯,1989-10-22,10.7,4.4,19.4,,,,,6,230,7.4,44,81.8,7.7,
236,何咯,1989-10-23,10.9,3.7,21.8,,,,,3,320,4.9,24,74.5,7.9,
236,何咯,1989-10-24,10.1,.8,24.2,,,,,2.5,180,3.5,17,73,10,
236,何咯,1989-10-25,10.4,1,22.3,,,,,4.5,270,5.9,35,78.5,10,
236,何咯,1989-10-26,13.7,6.5,23.9,.17,0,0,,4,360,7.1,24,73.5,9.4,
236,何咯,1989-10-27,13.4,5.4,23.3,,,,,3.5,320,6.3,27,68.3,7.5,
236,何咯,1989-10-28,14.6,6.2,21.6,.42,0,0,,4,50,7.9,17,71.3,9.3,
236,何咯,1989-10-29,10.1,2.8,22,,,,,2.5,360,3.6,21,73.5,8.7,
236,何咯,1989-10-30,10.5,3.1,21.3,.58,0,0,,5.5,320,6.8,40,80.5,6.7,
236,何咯,1989-10-31,14.2,11.8,17,8.28,1,2,,6.5,320,10.8,62,80.8,3.7,
236,何咯,1989-11-01,11.2,4.1,17.6,,,,,3.5,20,6.6,42,75.8,9.3,
236,何咯,1989-11-02,7.9,2,19.5,,,,,2.5,230,3.3,35,79,7.4,
236,何咯,1989-11-03,10.8,5.8,15.9,1.2,0,0,,3,50,8.2,65,84.3,2.4,
236,何咯,1989-11-04,13.9,12.4,16.2,13.83,1,3,,1.5,140,12.6,88,92,0,
236,何咯,1989-11-05,16.2,14,18.3,16,3.5,11,,4.5,230,15.6,91,96.3,0,
236,何咯,1989-11-06,15.9,14.5,18.2,7.17,1,2.5,,2.5,270,14.4,83,91.8,.5,
236,何咯,1989-11-07,15.2,12.1,19.4,4.58,1.5,3,,2.5,20,12.2,60,83,4.8,
236,何咯,1989-11-08,13.7,10.4,16.4,9.42,1,2,,2.5,50,11.3,63,86.3,1.1,
236,何咯,1989-11-09,12.8,8,18.4,,,,,3,50,8.6,40,78.5,8.5,
236,何咯,1989-11-10,6.7,1.8,13.4,,,,,4,360,1.6,28,76.5,7.6,
236,何咯,1989-11-11,5.3,.5,11.3,,,,,2,20,1.9,45,80.3,4.3,
236,何咯,1989-11-12,6.6,2.3,10.7,1.58,0,0,,2.5,50,4.2,64,84,.4,
236,何咯,1989-11-13,6.6,1.3,10.9,,,,,5,360,-2.4,21,58.8,7.9,
236,何咯,1989-11-14,3.3,-2.5,11.4,,,,,2,50,-3.2,37,64,8.1,
236,何咯,1989-11-15,4.4,-.4,14.6,,,,,2,180,.1,36,77.8,6.5,
236,何咯,1989-11-16,5.4,.4,14,,,,,3,320,.4,29,76.5,8.2,
236,何咯,1989-11-17,4.3,-2.6,14.8,1.17,0,.5,,3,270,-.3,29,77.5,7.9,
236,何咯,1989-11-18,4.4,-1.2,8,2.5,.5,1,,6.5,320,-1,49,69,5.4,
236,何咯,1989-11-19,1.8,-1.4,7.2,,,,,5,360,-4.9,46,66.8,9.2,
236,何咯,1989-11-20,4.5,-1.5,13.5,,,,,3.5,230,-.8,36,73,8.8,
236,何咯,1989-11-21,3.8,-3.1,13.6,,,,,2,180,-.1,41,78.8,4.8,
236,何咯,1989-11-22,6.8,1.1,16.3,.58,0,0,,3.5,180,2.8,33,78.8,6.3,
236,何咯,1989-11-23,4.1,-.8,14.3,,,,,2,180,.8,43,82.3,6.2,
236,何咯,1989-11-24,3.6,-1.2,13.4,,,,,2,230,-1,30,78.5,5.5,
236,何咯,1989-11-25,2.7,-4,14.3,,,,,3,50,-3.8,15,73.3,8.8,
236,何咯,1989-11-26,2.6,-4.6,14,,,,,1.5,230,-1.4,42,78.5,8.7,
236,何咯,1989-11-27,6.5,3.2,10.3,10.05,1,3.5,,4,320,3.5,67,81.8,.5,
236,何咯,1989-11-28,2,0,5.6,2.12,,,,5.5,320,-2.9,32,73.3,7.5,
236,何咯,1989-11-29,.1,-3.8,3.3,4.7,,,,5,360,-5.5,50,66.8,7.2,
236,何咯,1989-11-30,-1.3,-5.7,5.3,,,,,5.5,360,-6.2,34,75.3,8.8,
236,何咯,1989-12-01,.1,-6.3,9.8,,,,,2.5,140,-3.9,40,78,8.9,
236,何咯,1989-12-02,4.2,-2.2,11.4,,,,,3.5,250,2,68,85.5,4.4,
236,何咯,1989-12-03,7.4,-.4,15.6,,,,,7,250,4.1,51,81.3,7.6,
236,何咯,1989-12-04,8.6,-2.1,15,.25,,,,3.5,360,2.6,20,72,7.9,
236,何咯,1989-12-05,2.5,-5.4,12.8,,,,,2.5,50,-4.2,20,68,9.1,
236,何咯,1989-12-06,2.4,-3.8,12.4,,,,,2.5,50,-1.4,43,79.3,8.5,
236,何咯,1989-12-07,1.3,-1.8,5.1,4.78,,,,4,320,-.8,66,87.3,.7,
236,何咯,1989-12-08,.4,-4.3,5.3,,,,,4,340,-6.1,27,66.5,8.8,
236,何咯,1989-12-09,1.5,-4.4,11.2,,,,,3.5,50,-3.3,38,75.5,8.6,
236,何咯,1989-12-10,1.4,-5.2,10.8,,,,,2.5,140,-1.8,48,80.5,6.5,
236,何咯,1989-12-11,4.5,-.4,8.8,2.28,,,,1.5,320,3,84,90.3,0,
236,何咯,1989-12-12,1,-2.9,10.7,,,,,3,230,-4.5,23,75.5,7.8,
236,何咯,1989-12-13,1.1,-2.1,5.4,,,,,2,140,-1,63,86.3,.5,
236,何咯,1989-12-14,0,-5.4,4,2.12,,,,5,360,-4,51,74.5,6.4,
236,何咯,1989-12-15,-1.9,-7.4,7.4,,,,,2.5,270,-5.3,38,79.3,8.4,
236,何咯,1989-12-16,2.3,-4.1,10.6,.42,,,,3,180,-.5,54,83.8,5.4,
236,何咯,1989-12-17,4.1,-1.2,12.1,1.13,,,,2,320,.8,52,81.8,5.9,
236,何咯,1989-12-18,1.1,-4,9.8,,,,,2.5,50,-3.9,30,75.8,6.9,
236,何咯,1989-12-19,4.2,-.6,12,,,,,4.5,50,.5,45,79,7.5,
236,何咯,1989-12-20,3.4,-.8,8.4,.12,,,,2,50,.5,56,82.8,3.2,
236,何咯,1989-12-21,1.9,-2.1,5.8,.17,,,,2.5,50,-.3,56,86,0,
236,何咯,1989-12-22,.6,-4,6.7,,,,,2.5,50,-2.9,47,80.3,6.6,
236,何咯,1989-12-23,-1,-7.4,4.8,.33,,,,2.5,90,-3.8,53,82.3,4.9,
236,何咯,1989-12-24,1,-1.9,6.2,4.75,,,,3,180,-1.3,64,85.3,6.2,
236,何咯,1989-12-25,1.6,-2.1,8.4,,,,,2,320,-2.1,40,79.8,3.7,
236,何咯,1989-12-26,-.5,-4.9,2.8,,,,,5.5,50,-7.3,35,62.5,8.1,
236,何咯,1989-12-27,-3.2,-5.2,1.8,3.5,,,,3.5,50,-7.3,51,74.8,8.6,
236,何咯,1989-12-28,-.4,-6.2,6.2,,,,,3,320,-4.1,50,77.5,6.5,
236,何咯,1989-12-29,.3,-1,3.7,5.25,,,,3.5,360,-2.5,59,82.5,1.2,
236,何咯,1989-12-30,-1.2,-5.3,2.5,4.38,,,,4.5,360,-6.1,39,73.3,7.4,
236,何咯,1989-12-31,-2.4,-6.8,3.7,,,,,2.5,320,-5.3,50,82,8.5,
236,何咯,1990-01-01,-.5,-3.8,4.1,3.08,,,,3,50,-2.7,63,86,4.1,
236,何咯,1990-01-02,-1.1,-3.2,2.5,4.95,,,,4.5,320,-2.7,66,89.3,3.7,
236,何咯,1990-01-03,-2.3,-7,2.4,.85,,,,5.5,360,-6,44,78.3,7.6,
236,何咯,1990-01-04,-3.4,-10.2,5.7,,,,,3,230,-7.6,41,77.3,8.4,
236,何咯,1990-01-05,1.2,-3.8,6,4.62,,,,3.5,20,-.7,76,87.3,.6,
236,何咯,1990-01-06,-.7,-5.8,4.3,,,,,8.5,360,-6.7,48,65.3,8.8,
236,何咯,1990-01-07,-2.3,-8.9,6.3,,,,,2.5,70,-8.4,23,70.5,8.9,
236,何咯,1990-01-08,-.2,-5.1,5.8,.33,,,,4.5,50,-4.6,50,74.3,3.9,
236,何咯,1990-01-09,5,1.8,9.6,6.45,,,,7,50,2.6,70,84.8,3,
236,何咯,1990-01-10,4.5,-.5,8.6,8.25,,,,6,360,3,79,90.5,.2,
236,何咯,1990-01-11,3.2,-1,6.9,,,,,2.5,320,.6,59,84.3,2.2,
236,何咯,1990-01-12,2.4,-.2,4.2,1.5,,,,5.5,320,-1.3,58,76,.2,
236,何咯,1990-01-13,-1.6,-7,2.4,,,,,4,320,-11.2,19,52,8.9,
236,何咯,1990-01-14,-3.5,-8.2,2.6,2.05,,,,2,140,-5.3,58,86.8,4.3,
236,何咯,1990-01-15,-1.7,-4.8,.9,,,,,2.5,360,-6.5,46,72,0,
236,何咯,1990-01-16,-2.8,-9.8,5.8,,,,,4,320,-7.6,34,76.3,8.8,
236,何咯,1990-01-17,.3,-6.4,9,,,,,2.5,140,-5.1,30,73.5,8.4,
236,何咯,1990-01-18,2.6,-.5,7.4,5.67,,,,4,320,-1,55,78.8,4.8,
236,何咯,1990-01-19,-1.9,-6,2.3,,,,,5.5,320,-7.6,61,66.3,8.4,
236,何咯,1990-01-20,-5.5,-10.9,.6,.5,,,,3.5,360,-10.5,33,68.8,9.1,
236,何咯,1990-01-21,-3.3,-10.8,4.8,1.38,,,,3,230,-7.7,39,75.5,8.3,
236,何咯,1990-01-22,-5.9,-14.5,.4,4,,,,5,320,-10.4,57,71,9.2,
236,何咯,1990-01-23,-9.5,-17.5,-2.2,2.28,,,,3,50,-13.7,49,74,9.2,
236,何咯,1990-01-24,-12.3,-20.4,-5.5,,,,,3.5,320,-16.8,41,70.3,8.9,
236,何咯,1990-01-25,-11.9,-17.7,-5.5,,,,,4,360,-18.6,43,59.5,9.3,
236,何咯,1990-01-26,-11.4,-19.8,-1.8,,,,,3,180,-17.1,32,67,9.2,
236,何咯,1990-01-27,-6.5,-14.8,3.8,,,,,2.5,50,-9.5,41,80.8,9.2,
236,何咯,1990-01-28,-1.9,-9.7,4.5,3.78,,,,5,20,-4.8,56,82.3,2.8,
236,何咯,1990-01-29,3.1,1,6.8,6.75,,,,4.5,340,1.9,87,91.3,.3,
236,何咯,1990-01-30,1.5,.2,3.2,9.8,,,,2,360,.5,88,92.5,0,
236,何咯,1990-01-31,.1,-.9,1.8,11.08,,,,3.5,290,-1.1,88,92,2.8,
236,何咯,1990-02-01,-1.1,-7,3.4,,,,,3.5,320,-4.2,53,81.3,6.5,
236,何咯,1990-02-02,-4.6,-12.6,2.5,,,,,3,20,-8.1,60,78.3,8.1,
236,何咯,1990-02-03,-1.3,-6,4.3,,,,,3.5,360,-4.3,56,81,7.3,
236,何咯,1990-02-04,-.5,-5.3,3.9,,,,,3.5,140,-3.7,58,79.5,7.5,
236,何咯,1990-02-05,-.6,-4.1,4.2,,,,,2.5,140,-4.5,44,78.5,5.2,
236,何咯,1990-02-06,.2,-3.4,6.8,,,,,3,360,-4.3,28,76.8,9.5,
236,何咯,1990-02-07,-.4,-6.3,7,,,,,2.5,360,-5.5,27,71.5,8.4,
236,何咯,1990-02-08,1,-3.6,6.9,,,,,2.5,20,-1.3,65,85,5,
236,何咯,1990-02-09,2.1,-3.1,10,,,,,3.5,270,-2.4,38,80,7.9,
236,何咯,1990-02-10,3.5,.5,4.7,16.2,,,,6.5,320,2.6,88,94.3,0,
236,何咯,1990-02-11,4.4,1.6,8.5,2.58,,,,4,200,1.4,56,82.8,6.6,
236,何咯,1990-02-12,2.2,-3.2,6.3,,,,,4,320,-4.4,23,69.5,9.7,
236,何咯,1990-02-13,.9,-5.7,7.4,,,,,4.5,360,-7.8,20,59.3,8.6,
236,何咯,1990-02-14,4.8,1.8,6.9,2.83,,,,4,360,.2,43,73,0,
236,何咯,1990-02-15,6,3.6,8,10.58,,,,3,360,4.2,84,88.8,0,
236,何咯,1990-02-16,6.4,1.6,13.3,1.75,,,,2.5,320,2.3,38,79,7.8,
236,何咯,1990-02-17,5.1,-1.9,13.2,,,,,2.5,230,.1,37,74,5.7,
236,何咯,1990-02-18,8.6,6.7,10.5,13.67,,,,7,50,6.6,67,87,0,
236,何咯,1990-02-19,6.9,4.4,9.1,12.83,,,,3,270,5.9,85,93,.2,
236,何咯,1990-02-20,5,.5,8.7,.83,,,,4.5,270,1.6,58,79.3,5.9,
236,何咯,1990-02-21,5.1,-.8,10.6,,,,,3,360,1.5,60,79,2.1,
236,何咯,1990-02-22,8.7,7.6,10.5,19.8,,,,3,360,7.9,66,95,0,
236,何咯,1990-02-23,8.3,7.2,9.2,13.33,,,,2.5,320,7.1,88,92.5,0,
236,何咯,1990-02-24,6.2,1.8,9.1,7.25,,,,3,320,3.5,63,83.3,0,
236,何咯,1990-02-25,1.5,-3.2,6.9,,,,,3.5,270,-3.6,59,70.3,9.8,
236,何咯,1990-02-26,-.4,-6.4,7.9,,,,,3,270,-5.7,42,71.3,10,
236,何咯,1990-02-27,1.6,-5.9,11,,,,,3,320,-2.9,42,76.3,10.4,
236,何咯,1990-02-28,5.8,-1.9,14.8,,,,,3,360,-.8,28,68.8,10.1,
236,何咯,1990-03-01,6.7,3.4,10.4,2.08,,,,3.5,340,2.1,50,73.3,4.9,
236,何咯,1990-03-02,8.4,3.5,14.6,,,,,4,320,2.2,35,68.3,9.4,
236,何咯,1990-03-03,6.2,1.2,13.5,,,,,4,140,1.5,35,74.5,10.1,
236,何咯,1990-03-04,3.5,-1.4,10,,,,,5,230,-1.3,42,74,7.9,
236,何咯,1990-03-05,2,-4.2,10.4,,,,,5.5,270,-3.2,30,75.8,9.3,
236,何咯,1990-03-06,3.1,-3.5,11,,,,,6.5,250,-1.8,33,75.5,9.5,
236,何咯,1990-03-07,3.8,-1.9,11,,,,,5.5,320,-5.5,19,57.3,10.9,
236,何咯,1990-03-08,1.8,-4.6,13.4,,,,,4.5,230,-3.4,30,75.5,10.8,
236,何咯,1990-03-09,3.3,-6.3,14,,,,,3.5,140,-1.6,35,74.5,10.5,
236,何咯,1990-03-10,5.7,-3,19,,,,,4.5,140,-.9,20,72.5,10.7,
236,何咯,1990-03-11,6.8,2.6,13.4,6.53,,,,7,180,5.6,77,92,.9,
236,何咯,1990-03-12,5.8,-.8,13.6,,,,,7.5,270,.7,36,72.3,8.6,
236,何咯,1990-03-13,4.2,-3.3,16.6,,,,,3,180,-1.6,22,74.3,10,
236,何咯,1990-03-14,5,2.5,8.8,9.83,,,,3,360,4.1,89,93.5,0,
236,何咯,1990-03-15,6.1,1.3,13,,,,,5.5,270,1.7,38,76.5,10,
236,何咯,1990-03-16,5.3,-1.8,14.5,,,,,4.5,270,-1.8,23,67.5,11.1,
236,何咯,1990-03-17,2.9,-2.5,12.6,2.17,,,,4.5,230,-1.3,35,77.3,4.6,
236,何咯,1990-03-18,5,-1.8,12.8,,,,,4.5,290,-2.2,25,65.8,11,
236,何咯,1990-03-19,4.4,-3.8,14,,,,,6,200,-1.1,24,73.5,11,
236,何咯,1990-03-20,7.2,-.3,17.7,,,,,5,200,2.9,40,78.3,10.8,
236,何咯,1990-03-21,9.8,2.8,22.3,,,,,3,360,2.3,17,72.3,9.1,
236,何咯,1990-03-22,12.1,4.8,23.2,,,,,2.5,270,6.2,28,73.5,10.4,
236,何咯,1990-03-23,12.6,8.4,17.7,9.75,,,,3,110,10.6,83,87.8,1.5,
236,何咯,1990-03-24,10.9,7,15.4,3.42,,,,5,50,9.2,83,89.5,0,
236,何咯,1990-03-25,8.5,3,15.5,,,,,6.5,20,1.2,42,62,11.4,
236,何咯,1990-03-26,8.1,.8,18.7,,,,,5.5,360,3.5,41,75.5,11.5,
236,何咯,1990-03-27,9,2.9,16.2,4.33,,,,3,320,5.6,54,81,6.8,
